"Id"	"name_prof"	"cod"
"2687"	"Проповедник"	"2461"
"2688"	"Просветител на оптични елементи"	"7311"
"2689"	"Протирчик-хонингмашинист / металообработване"	"8212"
"2690"	"Професор"	"2311"
"2691"	"Проявител, филмови материали"	"8226"
"2692"	"Психолог"	"2443"
"2693"	"Психолог / здравно заведение"	"2443"
"2694"	"Психолог / места за лишаване от свобода"	"2443"
"2695"	"Птицевъд"	"6123"
"2696"	"Птицевъд, инкубатор"	"6123"
"2698"	"Пчелар"	"6124"
"2699"	"Пълнач на варели"	"9323"
"2700"	"Пълнач на газови запалки"	"5222"
"2701"	"Пълнач на изолационно въже"	"8135"
"2703"	"Пълнач на решетки / производство на акумулатори"	"8216"
"2704"	"Пълнач на циментовози"	"8137"
"2706"	"Пълнач, пакетировач"	"9323"
"2708"	"Първи асистент на сценографа"	"3471"
"2709"	"Пътен работник"	"9314"
"2711"	"Работник (сезонен) / животновъдство"	"9213"
"2712"	"Работник / бензиностанция"	"5221"
"2713"	"Работник / дърводобив"	"9214"
"2714"	"Работник / зоопарк"	"9153"
"2715"	"Работник / зъботехническа лаборатория"	"7311"
"2716"	"Работник / изкупуване на амбалаж"	"5223"
"2717"	"Работник / ловно стопанство"	"9215"
"2718"	"Работник / обществена баня"	"9134"
"2719"	"Работник / обществена тоалетна"	"9134"
"2720"	"Работник / панаир, стрелбище"	"9153"
"2721"	"Работник / производство на азбестови изделия"	"8137"
"2726"	"Работник / производство на електровакуумни изделия"	"8214"
"2727"	"Работник / производство на живачни прекъсвачи"	"8214"
"2728"	"Работник / производство на миканитни изделия"	"8232"
"2729"	"Работник / производство на намотъчни изделия"	"8232"
"2732"	"Работник / производство на пишещи изделия"	"8225"
"2733"	"Работник / производство на пресматериали"	"8232"
"2734"	"Работник / производство на разсади и цветя"	"9211"
"2737"	"Работник / производство на сол от морска вода"	"7113"
"2740"	"Работник / производството на фотосъпротивления"	"8214"
"2741"	"Работник / ремонт на линейни газопроводи"	"7215"
"2742"	"Работник / риболюпилни, рибобасейни"	"9215"
"2743"	"Работник / сечене на монети и медали"	"7312"
"2744"	"Работник / солодобивен район"	"7113"
"2745"	"Работник в ателие / културни институции, телевизия"	"7333"
"2746"	"Работник в калъпен парк / обувно производство"	"7454"
"2747"	"Работник в кухня / обществено хранене"	"9133"
"2748"	"Работник в музеи"	"7333"
"2751"	"Работник минен, отводняване на работни места"	"7112"
"2754"	"Работник на ЦГА за производство на изделия от ПВЦ"	"8284"
"2755"	"Работник на бобинарка / текстилно производство"	"8263"
"2757"	"Работник на машина за емблемиране, номериране"	"8291"
"2763"	"Работник на чепкало"	"9321"
"2765"	"Работник на шпулмашина / текстилно производство"	"8263"
"2767"	"Работник по археологически разкопки"	"7129"
"2770"	"Работник по изготвяне на гребени, режещи машини"	"7229"
"2773"	"Работник по озеленяване / парково стопанство"	"9211"
"2777"	"Работник по производство на каучукови профили"	"8231"
